YEAR,GEO_NAME,CRASH_TYPE,OUTCOME_TYPE,INCIDENT_COUNT
2021,Morrow,Fixed Object,NO_INJURY_REPORTED_NBR,249
2021,Morrow,Head On,NO_INJURY_REPORTED_NBR,22
2021,Morrow,Left Turn,NO_INJURY_REPORTED_NBR,89
2021,Morrow,Other Non-Collision,NO_INJURY_REPORTED_NBR,31
2021,Morrow,Other Object,NO_INJURY_REPORTED_NBR,1
2021,Morrow,Overturning,NO_INJURY_REPORTED_NBR,8
2021,Morrow,Parked Vehicle,NO_INJURY_REPORTED_NBR,10
2021,Morrow,Pedalcycles,NO_INJURY_REPORTED_NBR,0
2021,Morrow,Pedestrian,NO_INJURY_REPORTED_NBR,7
2021,Morrow,Right Turn,NO_INJURY_REPORTED_NBR,8
2021,Morrow,Sideswipe - Meeting,NO_INJURY_REPORTED_NBR,2
2021,Morrow,Sideswipe - Passing,NO_INJURY_REPORTED_NBR,245
2021,Morrow,Train,NO_INJURY_REPORTED_NBR,0
2021,Morrow,Unknown,NO_INJURY_REPORTED_NBR,18
2021,Morrow,Falling From Or In Vehicle,NO_INJURY_REPORTED_NBR,0
2021,Morrow,Other Non-Vehicle,NO_INJURY_REPORTED_NBR,0
2021,Morrow,Motorized,NO_INJURY_REPORTED_NBR,1357
2021,Morrow,Non-motorized,NO_INJURY_REPORTED_NBR,7
2021,Pickaway,Rear End,NO_INJURY_REPORTED_NBR,561
2021,Pickaway,Angle,NO_INJURY_REPORTED_NBR,338
2021,Pickaway,Animal,NO_INJURY_REPORTED_NBR,187
2021,Pickaway,Backing,NO_INJURY_REPORTED_NBR,107
2021,Pickaway,Fixed Object,NO_INJURY_REPORTED_NBR,212
2021,Pickaway,Head On,NO_INJURY_REPORTED_NBR,48
2021,Pickaway,Left Turn,NO_INJURY_REPORTED_NBR,152
2021,Pickaway,Other Non-Collision,NO_INJURY_REPORTED_NBR,48
2021,Pickaway,Other Object,NO_INJURY_REPORTED_NBR,11
2021,Pickaway,Overturning,NO_INJURY_REPORTED_NBR,9
2021,Pickaway,Parked Vehicle,NO_INJURY_REPORTED_NBR,54
2021,Pickaway,Pedalcycles,NO_INJURY_REPORTED_NBR,5
2021,Pickaway,Pedestrian,NO_INJURY_REPORTED_NBR,12
2021,Pickaway,Right Turn,NO_INJURY_REPORTED_NBR,73
2021,Pickaway,Sideswipe - Meeting,NO_INJURY_REPORTED_NBR,0
2021,Pickaway,Sideswipe - Passing,NO_INJURY_REPORTED_NBR,366
2021,Pickaway,Train,NO_INJURY_REPORTED_NBR,0
2021,Pickaway,Unknown,NO_INJURY_REPORTED_NBR,20
2021,Pickaway,Falling From Or In Vehicle,NO_INJURY_REPORTED_NBR,0
2021,Pickaway,Other Non-Vehicle,NO_INJURY_REPORTED_NBR,0
2021,Pickaway,Motorized,NO_INJURY_REPORTED_NBR,2186
2021,Pickaway,Non-motorized,NO_INJURY_REPORTED_NBR,17
2021,Richland,Rear End,NO_INJURY_REPORTED_NBR,0
2021,Richland,Angle,NO_INJURY_REPORTED_NBR,0
2021,Richland,Animal,NO_INJURY_REPORTED_NBR,0
2021,Richland,Backing,NO_INJURY_REPORTED_NBR,0
2021,Richland,Fixed Object,NO_INJURY_REPORTED_NBR,0
2021,Richland,Head On,NO_INJURY_REPORTED_NBR,0
2021,Richland,Left Turn,NO_INJURY_REPORTED_NBR,0
2021,Richland,Other Non-Collision,NO_INJURY_REPORTED_NBR,0
2021,Richland,Other Object,NO_INJURY_REPORTED_NBR,0
2021,Richland,Overturning,NO_INJURY_REPORTED_NBR,0
2021,Richland,Parked Vehicle,NO_INJURY_REPORTED_NBR,0
2021,Richland,Pedalcycles,NO_INJURY_REPORTED_NBR,0
2021,Richland,Pedestrian,NO_INJURY_REPORTED_NBR,0
2021,Richland,Right Turn,NO_INJURY_REPORTED_NBR,0
2021,Richland,Sideswipe - Meeting,NO_INJURY_REPORTED_NBR,0
2021,Richland,Sideswipe - Passing,NO_INJURY_REPORTED_NBR,0
2021,Richland,Train,NO_INJURY_REPORTED_NBR,0
2021,Richland,Unknown,NO_INJURY_REPORTED_NBR,0
2021,Richland,Falling From Or In Vehicle,NO_INJURY_REPORTED_NBR,0
2021,Richland,Other Non-Vehicle,NO_INJURY_REPORTED_NBR,0
2021,Richland,Motorized,NO_INJURY_REPORTED_NBR,0
2021,Richland,Non-motorized,NO_INJURY_REPORTED_NBR,0
2021,Ross,Rear End,NO_INJURY_REPORTED_NBR,0
2021,Ross,Angle,NO_INJURY_REPORTED_NBR,3
2021,Ross,Animal,NO_INJURY_REPORTED_NBR,1
2021,Ross,Backing,NO_INJURY_REPORTED_NBR,0
2021,Ross,Fixed Object,NO_INJURY_REPORTED_NBR,1
2021,Ross,Head On,NO_INJURY_REPORTED_NBR,0
2021,Ross,Left Turn,NO_INJURY_REPORTED_NBR,0
2021,Ross,Other Non-Collision,NO_INJURY_REPORTED_NBR,0
2021,Ross,Other Object,NO_INJURY_REPORTED_NBR,0
2021,Ross,Overturning,NO_INJURY_REPORTED_NBR,0
2021,Ross,Parked Vehicle,NO_INJURY_REPORTED_NBR,0
2021,Ross,Pedalcycles,NO_INJURY_REPORTED_NBR,0
2021,Ross,Pedestrian,NO_INJURY_REPORTED_NBR,0
2021,Ross,Right Turn,NO_INJURY_REPORTED_NBR,0
2021,Ross,Sideswipe - Meeting,NO_INJURY_REPORTED_NBR,0
2021,Ross,Sideswipe - Passing,NO_INJURY_REPORTED_NBR,0
2021,Ross,Train,NO_INJURY_REPORTED_NBR,0
2021,Ross,Unknown,NO_INJURY_REPORTED_NBR,0
2021,Ross,Falling From Or In Vehicle,NO_INJURY_REPORTED_NBR,0
2021,Ross,Other Non-Vehicle,NO_INJURY_REPORTED_NBR,0
2021,Ross,Motorized,NO_INJURY_REPORTED_NBR,5
2021,Ross,Non-motorized,NO_INJURY_REPORTED_NBR,0
2021,Union,Rear End,NO_INJURY_REPORTED_NBR,577
2021,Union,Angle,NO_INJURY_REPORTED_NBR,245
2021,Union,Animal,NO_INJURY_REPORTED_NBR,342
2021,Union,Backing,NO_INJURY_REPORTED_NBR,97
2021,Union,Fixed Object,NO_INJURY_REPORTED_NBR,238
2021,Union,Head On,NO_INJURY_REPORTED_NBR,62
2021,Union,Left Turn,NO_INJURY_REPORTED_NBR,82
2021,Union,Other Non-Collision,NO_INJURY_REPORTED_NBR,28
2021,Union,Other Object,NO_INJURY_REPORTED_NBR,10
2021,Union,Overturning,NO_INJURY_REPORTED_NBR,10
2021,Union,Parked Vehicle,NO_INJURY_REPORTED_NBR,28
2021,Union,Pedalcycles,NO_INJURY_REPORTED_NBR,4
2021,Union,Pedestrian,NO_INJURY_REPORTED_NBR,5
2021,Union,Right Turn,NO_INJURY_REPORTED_NBR,67
2021,Union,Sideswipe - Meeting,NO_INJURY_REPORTED_NBR,0
2021,Union,Sideswipe - Passing,NO_INJURY_REPORTED_NBR,376
2021,Union,Train,NO_INJURY_REPORTED_NBR,0
2021,Union,Unknown,NO_INJURY_REPORTED_NBR,28
2021,Union,Falling From Or In Vehicle,NO_INJURY_REPORTED_NBR,0
2021,Union,Other Non-Vehicle,NO_INJURY_REPORTED_NBR,0
2021,Union,Motorized,NO_INJURY_REPORTED_NBR,2190
2021,Union,Non-motorized,NO_INJURY_REPORTED_NBR,9
2021,Hardin,Rear End,NO_INJURY_REPORTED_NBR,0
2021,Hardin,Angle,NO_INJURY_REPORTED_NBR,0
2021,Hardin,Animal,NO_INJURY_REPORTED_NBR,0
2021,Hardin,Backing,NO_INJURY_REPORTED_NBR,0
2021,Hardin,Fixed Object,NO_INJURY_REPORTED_NBR,0
2021,Hardin,Head On,NO_INJURY_REPORTED_NBR,0
2021,Hardin,Left Turn,NO_INJURY_REPORTED_NBR,0
2021,Hardin,Other Non-Collision,NO_INJURY_REPORTED_NBR,0
2021,Hardin,Other Object,NO_INJURY_REPORTED_NBR,0
2021,Hardin,Overturning,NO_INJURY_REPORTED_NBR,0
2021,Hardin,Parked Vehicle,NO_INJURY_REPORTED_NBR,0
2021,Hardin,Pedalcycles,NO_INJURY_REPORTED_NBR,0
2021,Hardin,Pedestrian,NO_INJURY_REPORTED_NBR,0
2021,Hardin,Right Turn,NO_INJURY_REPORTED_NBR,0
2021,Hardin,Sideswipe - Meeting,NO_INJURY_REPORTED_NBR,0
2021,Hardin,Sideswipe - Passing,NO_INJURY_REPORTED_NBR,0
2021,Hardin,Train,NO_INJURY_REPORTED_NBR,0
2021,Hardin,Unknown,NO_INJURY_REPORTED_NBR,0
2021,Hardin,Falling From Or In Vehicle,NO_INJURY_REPORTED_NBR,0
2021,Hardin,Other Non-Vehicle,NO_INJURY_REPORTED_NBR,0
2021,Hardin,Motorized,NO_INJURY_REPORTED_NBR,0
2021,Hardin,Non-motorized,NO_INJURY_REPORTED_NBR,0
2021,Montgomery,Rear End,NO_INJURY_REPORTED_NBR,0
2021,Montgomery,Angle,NO_INJURY_REPORTED_NBR,0
2021,Montgomery,Animal,NO_INJURY_REPORTED_NBR,0
2021,Montgomery,Backing,NO_INJURY_REPORTED_NBR,0
2021,Montgomery,Fixed Object,NO_INJURY_REPORTED_NBR,0
2021,Montgomery,Head On,NO_INJURY_REPORTED_NBR,0
2021,Montgomery,Left Turn,NO_INJURY_REPORTED_NBR,0
2021,Montgomery,Other Non-Collision,NO_INJURY_REPORTED_NBR,0
2021,Montgomery,Other Object,NO_INJURY_REPORTED_NBR,0
2021,Montgomery,Overturning,NO_INJURY_REPORTED_NBR,0
2021,Montgomery,Parked Vehicle,NO_INJURY_REPORTED_NBR,0
2021,Montgomery,Pedalcycles,NO_INJURY_REPORTED_NBR,0
2021,Montgomery,Pedestrian,NO_INJURY_REPORTED_NBR,0
2021,Montgomery,Right Turn,NO_INJURY_REPORTED_NBR,0
2021,Montgomery,Sideswipe - Meeting,NO_INJURY_REPORTED_NBR,0
2021,Montgomery,Sideswipe - Passing,NO_INJURY_REPORTED_NBR,0
2021,Montgomery,Train,NO_INJURY_REPORTED_NBR,0
2021,Montgomery,Unknown,NO_INJURY_REPORTED_NBR,0
2021,Montgomery,Falling From Or In Vehicle,NO_INJURY_REPORTED_NBR,0
2021,Montgomery,Other Non-Vehicle,NO_INJURY_REPORTED_NBR,0
2021,Montgomery,Motorized,NO_INJURY_REPORTED_NBR,0
2021,Montgomery,Non-motorized,NO_INJURY_REPORTED_NBR,0
2021,Perry,Rear End,NO_INJURY_REPORTED_NBR,0
2021,Perry,Angle,NO_INJURY_REPORTED_NBR,6
2021,Perry,Animal,NO_INJURY_REPORTED_NBR,0
2021,Perry,Backing,NO_INJURY_REPORTED_NBR,0
2021,Perry,Fixed Object,NO_INJURY_REPORTED_NBR,0
2021,Perry,Head On,NO_INJURY_REPORTED_NBR,0
2021,Perry,Left Turn,NO_INJURY_REPORTED_NBR,0
2021,Perry,Other Non-Collision,NO_INJURY_REPORTED_NBR,0
2021,Perry,Other Object,NO_INJURY_REPORTED_NBR,0
2021,Perry,Overturning,NO_INJURY_REPORTED_NBR,0
2021,Perry,Parked Vehicle,NO_INJURY_REPORTED_NBR,0
2021,Perry,Pedalcycles,NO_INJURY_REPORTED_NBR,0
2021,Perry,Pedestrian,NO_INJURY_REPORTED_NBR,0
2021,Perry,Right Turn,NO_INJURY_REPORTED_NBR,0
2021,Perry,Sideswipe - Meeting,NO_INJURY_REPORTED_NBR,0
2021,Perry,Sideswipe - Passing,NO_INJURY_REPORTED_NBR,0
2021,Perry,Train,NO_INJURY_REPORTED_NBR,0
2021,Perry,Unknown,NO_INJURY_REPORTED_NBR,0
2021,Perry,Falling From Or In Vehicle,NO_INJURY_REPORTED_NBR,0
2021,Perry,Other Non-Vehicle,NO_INJURY_REPORTED_NBR,0
2021,Perry,Motorized,NO_INJURY_REPORTED_NBR,6
2021,Perry,Non-motorized,NO_INJURY_REPORTED_NBR,0
2021,Portage,Rear End,NO_INJURY_REPORTED_NBR,0
2021,Portage,Angle,NO_INJURY_REPORTED_NBR,0
2021,Portage,Animal,NO_INJURY_REPORTED_NBR,0
2021,Portage,Backing,NO_INJURY_REPORTED_NBR,0
2021,Portage,Fixed Object,NO_INJURY_REPORTED_NBR,0
2021,Portage,Head On,NO_INJURY_REPORTED_NBR,0
2021,Portage,Left Turn,NO_INJURY_REPORTED_NBR,0
2021,Portage,Other Non-Collision,NO_INJURY_REPORTED_NBR,0
2021,Portage,Other Object,NO_INJURY_REPORTED_NBR,0
2021,Portage,Overturning,NO_INJURY_REPORTED_NBR,0
2021,Portage,Parked Vehicle,NO_INJURY_REPORTED_NBR,0
2021,Portage,Pedalcycles,NO_INJURY_REPORTED_NBR,0
2021,Portage,Pedestrian,NO_INJURY_REPORTED_NBR,0
2021,Portage,Right Turn,NO_INJURY_REPORTED_NBR,0
2021,Portage,Sideswipe - Meeting,NO_INJURY_REPORTED_NBR,0
2021,Portage,Sideswipe - Passing,NO_INJURY_REPORTED_NBR,0
2021,Portage,Train,NO_INJURY_REPORTED_NBR,0
2021,Portage,Unknown,NO_INJURY_REPORTED_NBR,0
2021,Portage,Falling From Or In Vehicle,NO_INJURY_REPORTED_NBR,0
2021,Portage,Other Non-Vehicle,NO_INJURY_REPORTED_NBR,0
2021,Portage,Motorized,NO_INJURY_REPORTED_NBR,0
2021,Portage,Non-motorized,NO_INJURY_REPORTED_NBR,0
2021,Wyandot,Rear End,NO_INJURY_REPORTED_NBR,0
2021,Wyandot,Angle,NO_INJURY_REPORTED_NBR,0
2021,Wyandot,Animal,NO_INJURY_REPORTED_NBR,0
2021,Wyandot,Backing,NO_INJURY_REPORTED_NBR,0
2021,Wyandot,Fixed Object,NO_INJURY_REPORTED_NBR,0
2021,Wyandot,Head On,NO_INJURY_REPORTED_NBR,0
2021,Wyandot,Left Turn,NO_INJURY_REPORTED_NBR,0
2021,Wyandot,Other Non-Collision,NO_INJURY_REPORTED_NBR,0
2021,Wyandot,Other Object,NO_INJURY_REPORTED_NBR,0
2021,Wyandot,Overturning,NO_INJURY_REPORTED_NBR,0
2021,Wyandot,Parked Vehicle,NO_INJURY_REPORTED_NBR,0
2021,Wyandot,Pedalcycles,NO_INJURY_REPORTED_NBR,0
2021,Wyandot,Pedestrian,NO_INJURY_REPORTED_NBR,0
2021,Wyandot,Right Turn,NO_INJURY_REPORTED_NBR,0
2021,Wyandot,Sideswipe - Meeting,NO_INJURY_REPORTED_NBR,0
2021,Wyandot,Sideswipe - Passing,NO_INJURY_REPORTED_NBR,0
2021,Wyandot,Train,NO_INJURY_REPORTED_NBR,0
2021,Wyandot,Unknown,NO_INJURY_REPORTED_NBR,0
2021,Wyandot,Falling From Or In Vehicle,NO_INJURY_REPORTED_NBR,0
2021,Wyandot,Other Non-Vehicle,NO_INJURY_REPORTED_NBR,0
2021,Wyandot,Motorized,NO_INJURY_REPORTED_NBR,0
2021,Wyandot,Non-motorized,NO_INJURY_REPORTED_NBR,0
2021,Summit,Rear End,NO_INJURY_REPORTED_NBR,0
2021,Summit,Angle,NO_INJURY_REPORTED_NBR,2
2021,Summit,Animal,NO_INJURY_REPORTED_NBR,0
2021,Summit,Backing,NO_INJURY_REPORTED_NBR,0
2021,Summit,Fixed Object,NO_INJURY_REPORTED_NBR,0
2021,Summit,Head On,NO_INJURY_REPORTED_NBR,0
2021,Summit,Left Turn,NO_INJURY_REPORTED_NBR,0
2021,Summit,Other Non-Collision,NO_INJURY_REPORTED_NBR,0
2021,Summit,Other Object,NO_INJURY_REPORTED_NBR,0
2021,Summit,Overturning,NO_INJURY_REPORTED_NBR,0
2021,Summit,Parked Vehicle,NO_INJURY_REPORTED_NBR,0
2021,Summit,Pedalcycles,NO_INJURY_REPORTED_NBR,0
2021,Summit,Pedestrian,NO_INJURY_REPORTED_NBR,0
2021,Summit,Right Turn,NO_INJURY_REPORTED_NBR,0
2021,Summit,Sideswipe - Meeting,NO_INJURY_REPORTED_NBR,0
2021,Summit,Sideswipe - Passing,NO_INJURY_REPORTED_NBR,0
2021,Summit,Train,NO_INJURY_REPORTED_NBR,0
2021,Summit,Unknown,NO_INJURY_REPORTED_NBR,0
2021,Summit,Falling From Or In Vehicle,NO_INJURY_REPORTED_NBR,0
2021,Summit,Other Non-Vehicle,NO_INJURY_REPORTED_NBR,0
2021,Summit,Motorized,NO_INJURY_REPORTED_NBR,2
2021,Summit,Non-motorized,NO_INJURY_REPORTED_NBR,0
2022,Crawford,Rear End,NO_INJURY_REPORTED_NBR,0
2022,Crawford,Angle,NO_INJURY_REPORTED_NBR,0
2022,Crawford,Animal,NO_INJURY_REPORTED_NBR,0
2022,Crawford,Backing,NO_INJURY_REPORTED_NBR,0
2022,Crawford,Fixed Object,NO_INJURY_REPORTED_NBR,1
2022,Crawford,Head On,NO_INJURY_REPORTED_NBR,0
2022,Crawford,Left Turn,NO_INJURY_REPORTED_NBR,0
2022,Crawford,Other Non-Collision,NO_INJURY_REPORTED_NBR,0
2022,Crawford,Other Object,NO_INJURY_REPORTED_NBR,0
2022,Crawford,Overturning,NO_INJURY_REPORTED_NBR,0
2022,Crawford,Parked Vehicle,NO_INJURY_REPORTED_NBR,0
2022,Crawford,Pedalcycles,NO_INJURY_REPORTED_NBR,0
2022,Crawford,Pedestrian,NO_INJURY_REPORTED_NBR,0
2022,Crawford,Right Turn,NO_INJURY_REPORTED_NBR,0
2022,Crawford,Sideswipe - Meeting,NO_INJURY_REPORTED_NBR,0
2022,Crawford,Sideswipe - Passing,NO_INJURY_REPORTED_NBR,0
2022,Crawford,Train,NO_INJURY_REPORTED_NBR,0
2022,Crawford,Unknown,NO_INJURY_REPORTED_NBR,0
2022,Crawford,Falling From Or In Vehicle,NO_INJURY_REPORTED_NBR,0
2022,Crawford,Other Non-Vehicle,NO_INJURY_REPORTED_NBR,0
2022,Crawford,Motorized,NO_INJURY_REPORTED_NBR,1
2022,Crawford,Non-motorized,NO_INJURY_REPORTED_NBR,0
2022,Delaware,Rear End,NO_INJURY_REPORTED_NBR,2310
2022,Delaware,Angle,NO_INJURY_REPORTED_NBR,1032
2022,Delaware,Animal,NO_INJURY_REPORTED_NBR,458
2022,Delaware,Backing,NO_INJURY_REPORTED_NBR,223
2022,Delaware,Fixed Object,NO_INJURY_REPORTED_NBR,541
2022,Delaware,Head On,NO_INJURY_REPORTED_NBR,130
2022,Delaware,Left Turn,NO_INJURY_REPORTED_NBR,520
2022,Delaware,Other Non-Collision,NO_INJURY_REPORTED_NBR,72
2022,Delaware,Other Object,NO_INJURY_REPORTED_NBR,20
2022,Delaware,Overturning,NO_INJURY_REPORTED_NBR,16
2022,Delaware,Parked Vehicle,NO_INJURY_REPORTED_NBR,148
2022,Delaware,Pedalcycles,NO_INJURY_REPORTED_NBR,13
2022,Delaware,Pedestrian,NO_INJURY_REPORTED_NBR,36
2022,Delaware,Right Turn,NO_INJURY_REPORTED_NBR,258
2022,Delaware,Sideswipe - Meeting,NO_INJURY_REPORTED_NBR,10
2022,Delaware,Sideswipe - Passing,NO_INJURY_REPORTED_NBR,1097
2022,Delaware,Train,NO_INJURY_REPORTED_NBR,0
2022,Delaware,Unknown,NO_INJURY_REPORTED_NBR,26
2022,Delaware,Falling From Or In Vehicle,NO_INJURY_REPORTED_NBR,0
2022,Delaware,Other Non-Vehicle,NO_INJURY_REPORTED_NBR,0
2022,Delaware,Motorized,NO_INJURY_REPORTED_NBR,6861
2022,Delaware,Non-motorized,NO_INJURY_REPORTED_NBR,49
2022,Fairfield,Rear End,NO_INJURY_REPORTED_NBR,1555
2022,Fairfield,Angle,NO_INJURY_REPORTED_NBR,881
2022,Fairfield,Animal,NO_INJURY_REPORTED_NBR,152
2022,Fairfield,Backing,NO_INJURY_REPORTED_NBR,296
2022,Fairfield,Fixed Object,NO_INJURY_REPORTED_NBR,399
2022,Fairfield,Head On,NO_INJURY_REPORTED_NBR,128
2022,Fairfield,Left Turn,NO_INJURY_REPORTED_NBR,374
2022,Fairfield,Other Non-Collision,NO_INJURY_REPORTED_NBR,41
2022,Fairfield,Other Object,NO_INJURY_REPORTED_NBR,10
2022,Fairfield,Overturning,NO_INJURY_REPORTED_NBR,13
2022,Fairfield,Parked Vehicle,NO_INJURY_REPORTED_NBR,150
2022,Fairfield,Pedalcycles,NO_INJURY_REPORTED_NBR,19
2022,Fairfield,Pedestrian,NO_INJURY_REPORTED_NBR,37
2022,Fairfield,Right Turn,NO_INJURY_REPORTED_NBR,231
2022,Fairfield,Sideswipe - Meeting,NO_INJURY_REPORTED_NBR,4
2022,Fairfield,Sideswipe - Passing,NO_INJURY_REPORTED_NBR,725
2022,Fairfield,Train,NO_INJURY_REPORTED_NBR,0
2022,Fairfield,Unknown,NO_INJURY_REPORTED_NBR,10
2022,Fairfield,Falling From Or In Vehicle,NO_INJURY_REPORTED_NBR,0
2022,Fairfield,Other Non-Vehicle,NO_INJURY_REPORTED_NBR,0
2022,Fairfield,Motorized,NO_INJURY_REPORTED_NBR,4969
2022,Fairfield,Non-motorized,NO_INJURY_REPORTED_NBR,56
2022,Franklin,Rear End,NO_INJURY_REPORTED_NBR,13580
2022,Franklin,Angle,NO_INJURY_REPORTED_NBR,8642
2022,Franklin,Animal,NO_INJURY_REPORTED_NBR,218
2022,Franklin,Backing,NO_INJURY_REPORTED_NBR,1398
2022,Franklin,Fixed Object,NO_INJURY_REPORTED_NBR,2545
2022,Franklin,Head On,NO_INJURY_REPORTED_NBR,969
2022,Franklin,Left Turn,NO_INJURY_REPORTED_NBR,3677
2022,Franklin,Other Non-Collision,NO_INJURY_REPORTED_NBR,264
2022,Franklin,Other Object,NO_INJURY_REPORTED_NBR,82
2022,Franklin,Overturning,NO_INJURY_REPORTED_NBR,36
2022,Franklin,Parked Vehicle,NO_INJURY_REPORTED_NBR,2099
2022,Franklin,Pedalcycles,NO_INJURY_REPORTED_NBR,191
2022,Franklin,Pedestrian,NO_INJURY_REPORTED_NBR,613
2022,Franklin,Right Turn,NO_INJURY_REPORTED_NBR,1800
2022,Franklin,Sideswipe - Meeting,NO_INJURY_REPORTED_NBR,41
2022,Franklin,Sideswipe - Passing,NO_INJURY_REPORTED_NBR,9361
2022,Franklin,Train,NO_INJURY_REPORTED_NBR,1
2022,Franklin,Unknown,NO_INJURY_REPORTED_NBR,151
2022,Franklin,Falling From Or In Vehicle,NO_INJURY_REPORTED_NBR,0
2022,Franklin,Other Non-Vehicle,NO_INJURY_REPORTED_NBR,0
2022,Franklin,Motorized,NO_INJURY_REPORTED_NBR,44864
2022,Franklin,Non-motorized,NO_INJURY_REPORTED_NBR,804
2022,Hancock,Rear End,NO_INJURY_REPORTED_NBR,0
2022,Hancock,Angle,NO_INJURY_REPORTED_NBR,0
2022,Hancock,Animal,NO_INJURY_REPORTED_NBR,0
2022,Hancock,Backing,NO_INJURY_REPORTED_NBR,0
2022,Hancock,Fixed Object,NO_INJURY_REPORTED_NBR,0
2022,Hancock,Head On,NO_INJURY_REPORTED_NBR,0
2022,Hancock,Left Turn,NO_INJURY_REPORTED_NBR,0
2022,Hancock,Other Non-Collision,NO_INJURY_REPORTED_NBR,0
2022,Hancock,Other Object,NO_INJURY_REPORTED_NBR,0
2022,Hancock,Overturning,NO_INJURY_REPORTED_NBR,0
2022,Hancock,Parked Vehicle,NO_INJURY_REPORTED_NBR,0
2022,Hancock,Pedalcycles,NO_INJURY_REPORTED_NBR,0
2022,Hancock,Pedestrian,NO_INJURY_REPORTED_NBR,0
2022,Hancock,Right Turn,NO_INJURY_REPORTED_NBR,0
2022,Hancock,Sideswipe - Meeting,NO_INJURY_REPORTED_NBR,0
2022,Hancock,Sideswipe - Passing,NO_INJURY_REPORTED_NBR,0
2022,Hancock,Train,NO_INJURY_REPORTED_NBR,0
2022,Hancock,Unknown,NO_INJURY_REPORTED_NBR,0
2022,Hancock,Falling From Or In Vehicle,NO_INJURY_REPORTED_NBR,0
2022,Hancock,Other Non-Vehicle,NO_INJURY_REPORTED_NBR,0
2022,Hancock,Motorized,NO_INJURY_REPORTED_NBR,0
2022,Hancock,Non-motorized,NO_INJURY_REPORTED_NBR,0
2022,Knox,Rear End,NO_INJURY_REPORTED_NBR,438
2022,Knox,Angle,NO_INJURY_REPORTED_NBR,384
2022,Knox,Animal,NO_INJURY_REPORTED_NBR,220
2022,Knox,Backing,NO_INJURY_REPORTED_NBR,119
2022,Knox,Fixed Object,NO_INJURY_REPORTED_NBR,250
2022,Knox,Head On,NO_INJURY_REPORTED_NBR,60
2022,Knox,Left Turn,NO_INJURY_REPORTED_NBR,162
2022,Knox,Other Non-Collision,NO_INJURY_REPORTED_NBR,11
2022,Knox,Other Object,NO_INJURY_REPORTED_NBR,11
2022,Knox,Overturning,NO_INJURY_REPORTED_NBR,17
2022,Knox,Parked Vehicle,NO_INJURY_REPORTED_NBR,37
2022,Knox,Pedalcycles,NO_INJURY_REPORTED_NBR,4
2022,Knox,Pedestrian,NO_INJURY_REPORTED_NBR,1
2022,Knox,Right Turn,NO_INJURY_REPORTED_NBR,42
2022,Knox,Sideswipe - Meeting,NO_INJURY_REPORTED_NBR,0
2022,Knox,Sideswipe - Passing,NO_INJURY_REPORTED_NBR,228
2022,Knox,Train,NO_INJURY_REPORTED_NBR,0
2022,Knox,Unknown,NO_INJURY_REPORTED_NBR,2
2022,Knox,Falling From Or In Vehicle,NO_INJURY_REPORTED_NBR,0
2022,Knox,Other Non-Vehicle,NO_INJURY_REPORTED_NBR,0
2022,Knox,Motorized,NO_INJURY_REPORTED_NBR,1981
2022,Knox,Non-motorized,NO_INJURY_REPORTED_NBR,5
2022,Licking,Rear End,NO_INJURY_REPORTED_NBR,1821
2022,Licking,Angle,NO_INJURY_REPORTED_NBR,914
2022,Licking,Animal,NO_INJURY_REPORTED_NBR,395
2022,Licking,Backing,NO_INJURY_REPORTED_NBR,234
2022,Licking,Fixed Object,NO_INJURY_REPORTED_NBR,743
2022,Licking,Head On,NO_INJURY_REPORTED_NBR,131
2022,Licking,Left Turn,NO_INJURY_REPORTED_NBR,423
2022,Licking,Other Non-Collision,NO_INJURY_REPORTED_NBR,67
2022,Licking,Other Object,NO_INJURY_REPORTED_NBR,35
2022,Licking,Overturning,NO_INJURY_REPORTED_NBR,13
2022,Licking,Parked Vehicle,NO_INJURY_REPORTED_NBR,132
2022,Licking,Pedalcycles,NO_INJURY_REPORTED_NBR,16
2022,Licking,Pedestrian,NO_INJURY_REPORTED_NBR,40
2022,Licking,Right Turn,NO_INJURY_REPORTED_NBR,228
2022,Licking,Sideswipe - Meeting,NO_INJURY_REPORTED_NBR,31
2022,Licking,Sideswipe - Passing,NO_INJURY_REPORTED_NBR,1000
2022,Licking,Train,NO_INJURY_REPORTED_NBR,0
2022,Licking,Unknown,NO_INJURY_REPORTED_NBR,20
2022,Licking,Falling From Or In Vehicle,NO_INJURY_REPORTED_NBR,0
2022,Licking,Other Non-Vehicle,NO_INJURY_REPORTED_NBR,3
2022,Licking,Motorized,NO_INJURY_REPORTED_NBR,6190
2022,Licking,Non-motorized,NO_INJURY_REPORTED_NBR,56
2022,Madison,Rear End,NO_INJURY_REPORTED_NBR,362
2022,Madison,Angle,NO_INJURY_REPORTED_NBR,265
2022,Madison,Animal,NO_INJURY_REPORTED_NBR,124
2022,Madison,Backing,NO_INJURY_REPORTED_NBR,61
2022,Madison,Fixed Object,NO_INJURY_REPORTED_NBR,252
2022,Madison,Head On,NO_INJURY_REPORTED_NBR,31
2022,Madison,Left Turn,NO_INJURY_REPORTED_NBR,85
2022,Madison,Other Non-Collision,NO_INJURY_REPORTED_NBR,47
2022,Madison,Other Object,NO_INJURY_REPORTED_NBR,23
2022,Madison,Overturning,NO_INJURY_REPORTED_NBR,13
2022,Madison,Parked Vehicle,NO_INJURY_REPORTED_NBR,27
